2015-11-16 16:24:14,655  INFO [com.hybrid.employee.DeptMapperTest] 		7782 CLARK MANAGER 7839 Tue Jun 09 00:00:00 KST 1981 2450.0 10 ACCOUNTING 
2015-11-16 16:24:14,655  INFO [com.hybrid.employee.DeptMapperTest] 		7839 KING PRESIDENT null Tue Nov 17 00:00:00 KST 1981 5000.0 10 ACCOUNTING 
2015-11-16 16:24:14,655  INFO [com.hybrid.employee.DeptMapperTest] 		7934 MILLER CLERK 7782 Sat Jan 23 00:00:00 KST 1982 1300.0 10 ACCOUNTING 
2015-11-16 16:24:22,038  INFO [org.springframework.beans.factory.xml.XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [spring/beans_oracle.xml]
2015-11-16 16:24:22,106  INFO [org.springframework.context.support.GenericXmlApplicationContext] Refreshing org.springframework.context.support.GenericXmlApplicationContext@2a17b7b6: startup date [Mon Nov 16 16:24:22 KST 2015]; root of context hierarchy
2015-11-16 16:24:22,746  INFO [com.hybrid.employee.DeptMapperTest] 20 RESEARCH DALLAS
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7369 SMITH CLERK 7902 Wed Dec 17 00:00:00 KST 1980 800.0 20 RESEARCH 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7566 JONES MANAGER 7839 Thu Apr 02 00:00:00 KST 1981 2975.0 20 RESEARCH 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7902 FORD ANALYST 7566 Thu Dec 03 00:00:00 KST 1981 3000.0 20 RESEARCH 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 30 SALES CHICAGO
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7499 ALLEN SALESMAN 7698 Fri Feb 20 00:00:00 KST 1981 1600.0 30 SALES 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7521 WARD SALESMAN 7698 Sun Feb 22 00:00:00 KST 1981 1250.0 30 SALES 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7654 MARTIN SALESMAN 7698 Mon Sep 28 00:00:00 KST 1981 1250.0 30 SALES 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7698 BLAKE MANAGER 7839 Fri May 01 00:00:00 KST 1981 2850.0 30 SALES 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7844 TURNER SALESMAN 7698 Tue Sep 08 00:00:00 KST 1981 1500.0 30 SALES 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7900 JAMES CLERK 7698 Thu Dec 03 00:00:00 KST 1981 950.0 30 SALES 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 10 ACCOUNTING NEW YORK
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7782 CLARK MANAGER 7839 Tue Jun 09 00:00:00 KST 1981 2450.0 10 ACCOUNTING 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7839 KING PRESIDENT null Tue Nov 17 00:00:00 KST 1981 5000.0 10 ACCOUNTING 
2015-11-16 16:24:22,747  INFO [com.hybrid.employee.DeptMapperTest] 		7934 MILLER CLERK 7782 Sat Jan 23 00:00:00 KST 1982 1300.0 10 ACCOUNTING 
2015-11-16 16:24:22,750  INFO [com.hybrid.employee.DeptMapperTest] 10 ACCOUNTING NEW YORK
2015-11-16 16:24:22,750  INFO [com.hybrid.employee.DeptMapperTest] 		7782 CLARK MANAGER 7839 Tue Jun 09 00:00:00 KST 1981 2450.0 10 ACCOUNTING 
2015-11-16 16:24:22,750  INFO [com.hybrid.employee.DeptMapperTest] 		7839 KING PRESIDENT null Tue Nov 17 00:00:00 KST 1981 5000.0 10 ACCOUNTING 
2015-11-16 16:24:22,750  INFO [com.hybrid.employee.DeptMapperTest] 		7934 MILLER CLERK 7782 Sat Jan 23 00:00:00 KST 1982 1300.0 10 ACCOUNTING 
